task_config,seed,round,train_loss,ihm_loss,decomp_loss,pheno_loss,elapsed_s,sigma_decomp,sigma_ihm,sigma_pheno,val_ihm_auroc,val_ihm_auprc,val_decomp_auroc,val_decomp_auprc,val_pheno_macro_auroc
ihm_decomp,123,17,0.564085219885064,0.3401500829312479,1.2290889667631757,0.7272944619561907,5.5,1.1077156066894531,0.5820783972740173,1.0,0.7803262792766676,0.42207130431197504,0.6834260983042584,0.18928056264370302,0.5018771433155179
ihm_decomp,123,18,0.5491197429369631,0.3359967546952343,1.2076197042735903,0.7273633886112396,5.5,1.1009007692337036,0.5800426602363586,1.0,0.7679341976801918,0.39931114661668127,0.6972913480032912,0.19823736143084852,0.49892684208444393
ihm_decomp,123,19,0.5551890229814438,0.33572139867528555,1.2233877741613763,0.7260092325085635,5.5,1.1026601791381836,0.5805280804634094,1.0,0.7802546391168602,0.43288200879646815,0.6881495011554374,0.19147984100811405,0.5011233610898488
ihm_decomp,123,20,0.5515216775075837,0.33433221970322874,1.2195485309742424,0.7257716892588086,5.5,1.1017946004867554,0.580399215221405,1.0,0.7827303897557903,0.4387504961294045,0.686736471908127,0.18963176203258253,0.5012443354765539
ihm_decomp,123,21,0.552252816971733,0.337199681971271,1.2109844364453612,0.7257736556915216,5.6,1.0996179580688477,0.5805091261863708,1.0,0.7795732245735744,0.43916064395949517,0.6828470490307843,0.19199337067726407,0.49743094340401195
ihm_decomp,123,22,0.5537813455517115,0.3355708629803887,1.2204752837726642,0.725398069906443,5.5,1.103078007698059,0.5785656571388245,1.0,0.7722725924741178,0.4294894480471999,0.69598529385154,0.201813850842549,0.4987252201721551
ihm_decomp,123,23,0.5448658595178846,0.3341684276360091,1.2040309637915099,0.7226324042378555,5.5,1.0992674827575684,0.5794453620910645,1.0,0.7855585100179601,0.4369977222934878,0.6931507199264266,0.20174638259871902,0.5025108409002893
ihm_decomp,123,24,0.5498674169638271,0.33396731792058487,1.2168401409444851,0.7240503753116557,5.5,1.101175308227539,0.5777209997177124,1.0,0.7836250587282706,0.4425062702508173,0.6891697561712922,0.1937514853922065,0.5006393071764825
ihm_decomp,123,25,0.5400781662703602,0.3303723477119962,1.206258530179486,0.722458190532751,5.5,1.0991367101669312,0.5747429132461548,1.0,0.7825054729749993,0.4285376125070791,0.6992797010232353,0.1976515672404471,0.49878163483602017
ihm_decomp,123,26,0.5477321669784696,0.33249105591180544,1.2170787807635344,0.7216429837926507,5.5,1.1006205081939697,0.5763509273529053,1.0,0.7807019736031002,0.4230176217137163,0.6921139662639932,0.19820946051362162,0.5034305890767842
ihm_decomp,123,27,0.544003711777483,0.33215718609016537,1.2092011037351784,0.7201795791434409,5.5,1.1009750366210938,0.576190710067749,1.0,0.7817765760002132,0.42453291100600266,0.6937851194981005,0.20010909272312088,0.49929876722743827
ihm_decomp,123,28,0.5398809494670301,0.3292313884439427,1.2098266469339096,0.7193695423904986,5.5,1.0965309143066406,0.5745276808738708,1.0,0.7882308545838039,0.4281012247175196,0.6976990242381085,0.19967683678431447,0.498238722639396
ihm_decomp,123,29,0.5458567957170145,0.3310792854779672,1.2175280464788711,0.7166823002969334,5.5,1.1020704507827759,0.5760753750801086,1.0,0.7795407365941268,0.4318647471867471,0.6955669733286074,0.20098272103205675,0.499986211799153
ihm_decomp,123,30,0.5402852403544963,0.3307590027173013,1.2053941696491826,0.719417364576498,5.6,1.0978524684906006,0.5743445158004761,1.0,0.7817257614682568,0.4334588707109082,0.6912219749199283,0.1993116211611051,0.5007239154100959
