round,seed,epsilon_level,mode,val_ihm_auroc,val_ihm_auprc,val_decomp_auroc,val_decomp_auprc,val_pheno_macro_auroc,epsilon_ihm,epsilon_decomp,epsilon_pheno,train_loss,ihm_loss,decomp_loss,pheno_loss,elapsed_s,grad_sim_ihm_decomp,grad_sim_ihm_pheno,grad_sim_decomp_pheno,sigma_decomp,sigma_ihm,sigma_pheno
67,7,0.5,uniform,0.5041663751078768,0.1428517882954164,0.5336449980893502,0.1194634965341794,0.5465649385204959,0.4005516094349595,0.4005516094349595,0.4005516094349595,0.786566718306604,0.3964029941626511,1.3519454538561892,0.4478637945704064,5.8,,,,1.1618633270263672,0.6298866868019104,0.6688920259475708
68,7,0.5,uniform,0.5059548800277232,0.1427928292914304,0.5264755378292677,0.1189497482292532,0.5453676353995137,0.4037512041852175,0.4037512041852175,0.4037512041852175,0.789725510444183,0.396371771349657,1.3624114854887583,0.4472721595170716,5.8,,,,1.1678504943847656,0.630136251449585,0.6693382859230042
69,7,0.5,uniform,0.5041634595199777,0.1441103480971287,0.5268608610590427,0.1176815620081093,0.5490149439927995,0.4069507989354755,0.4069507989354755,0.4069507989354755,0.7854001555900907,0.3989126145449267,1.343658142995626,0.446731941798889,5.8,,,,1.161633014678955,0.6297425031661987,0.6676605343818665
70,7,0.5,uniform,0.5160665553745114,0.1425311323226595,0.5247160370038032,0.1178008153179306,0.5481435141763085,0.4101417044570325,0.4101417044570325,0.4101417044570325,0.7913460381426666,0.3990415461589155,1.3583479268582106,0.4470274313047984,5.8,,,,1.1657226085662842,0.6318917870521545,0.6672011613845825
71,7,0.5,uniform,0.5157533379316319,0.1465035363906655,0.5431056413662583,0.1285632633931355,0.5465894908312245,0.4132565682978655,0.4132565682978655,0.4132565682978655,0.7831725443034193,0.3957968062058286,1.3499684529012987,0.4461822792171911,5.8,-0.0003771249612327,-0.4887900352478027,0.0001838849566411,1.1655149459838867,0.6307939887046814,0.6677948832511902
72,7,0.5,uniform,0.5045462345598795,0.1412200405535644,0.4714280696264174,0.0993013244501592,0.5497712278062438,0.4163714321386986,0.4163714321386986,0.4163714321386986,0.7884837243234226,0.3964741094664195,1.3603984458477736,0.4467288426176429,5.8,,,,1.1641123294830322,0.629235029220581,0.6651422381401062
73,7,0.5,uniform,0.5043379782813693,0.1443981236139194,0.4444235106778175,0.0973125394055897,0.5477171823743838,0.4194862959795317,0.4194862959795317,0.4194862959795317,0.7859687479822917,0.3967700255750048,1.351433294308758,0.4470932347024892,5.8,,,,1.1633144617080688,0.6303492188453674,0.668114423751831
74,7,0.5,uniform,0.5060031954843375,0.1435004238383306,0.5287560765579778,0.1095797633597203,0.5475395124940517,0.4226011598203647,0.4226011598203647,0.4226011598203647,0.788403820523008,0.3965567627588214,1.3588915743161498,0.4470507640505461,5.8,,,,1.1646521091461182,0.6308661103248596,0.6686453223228455
75,7,0.5,uniform,0.5052559719570426,0.1402632569607786,0.5622328948951059,0.1154833253038262,0.5476785618810842,0.4256457357829705,0.4256457357829705,0.4256457357829705,0.7874930566054765,0.3967820317464104,1.353624065109736,0.4477152441786887,5.8,,,,1.1637194156646729,0.6310101747512817,0.667845606803894
76,7,0.5,uniform,0.5029734831445698,0.1391244855407141,0.5338477717779474,0.1193705008891386,0.5475339993047861,0.4286758976571511,0.4286758976571511,0.4286758976571511,0.7836518819935978,0.3972652621534714,1.3450432453613614,0.4465703063656669,5.8,-0.0004893981968052,-0.1050922647118568,0.0001923896052176,1.1593222618103027,0.6289572715759277,0.6703503131866455
77,7,0.5,uniform,0.5074180886405364,0.1423110223992241,0.5065600747654798,0.1082662778385985,0.5487198980067574,0.4317060595313318,0.4317060595313318,0.4317060595313318,0.7875169127789127,0.396721276068271,1.3558071679944037,0.4470841295073646,5.8,,,,1.1654870510101318,0.6304831504821777,0.6698987483978271
78,7,0.5,uniform,0.5074664040971507,0.1431742454570757,0.5049469329016011,0.1034981614889067,0.5506462586132808,0.4347362214055124,0.4347362214055124,0.4347362214055124,0.7896926468116228,0.3970184762795419,1.3594291483470966,0.4474867907674031,5.8,,,,1.1643215417861938,0.6300550699234009,0.6693042516708374
79,7,0.5,uniform,0.5046278710210556,0.1407358057204567,0.4846269868894303,0.1033495352306232,0.5507006716144732,0.4377524749422053,0.4377524749422053,0.4377524749422053,0.7880125080914476,0.3967933241587018,1.3586898576224216,0.4465117907419996,5.8,,,,1.166679859161377,0.6304342746734619,0.6676322221755981
80,7,0.5,uniform,0.5003769438641036,0.1430163550708366,0.534131442056221,0.1199520482495901,0.5498568253217142,0.4406979637725273,0.4406979637725273,0.4406979637725273,0.788316046176519,0.3970241136035544,1.3581862527730684,0.4466710634627196,5.8,,,,1.1615346670150757,0.6304458975791931,0.6670515537261963
81,7,0.5,uniform,0.4997542575913578,0.1379510635949172,0.5290381501930341,0.1255118306775619,0.5486428976949091,0.4436434526028492,0.4436434526028492,0.4436434526028492,0.7821415738247367,0.3964377601334101,1.342877580609384,0.4469069280218349,5.8,4.366129360278137e-06,-0.6419098973274231,-2.7664011668093735e-06,1.158134937286377,0.6307401061058044,0.6679537296295166
82,7,0.5,uniform,0.4770110059278067,0.1334424434281065,0.5014321889659181,0.1075739271237711,0.5490844598729862,0.4465889414331712,0.4465889414331712,0.4465889414331712,0.7857038154872744,0.396901072242895,1.3488751592594463,0.4475380395697714,5.8,,,,1.1594380140304563,0.6295750737190247,0.6668307185173035
83,7,0.5,uniform,0.4994460382991627,0.1411021641279295,0.4902886837379759,0.104573537554502,0.5502817761909775,0.4495344302634931,0.4495344302634931,0.4495344302634931,0.7853393762913333,0.3968768756202214,1.350255471389887,0.4468128674675804,5.8,,,,1.163249135017395,0.6295771598815918,0.6674058437347412
84,7,0.5,uniform,0.5038106733841812,0.1454880450465387,0.4941924764042744,0.1044831647809958,0.5480279556858797,0.4524751101560272,0.4524751101560272,0.4524751101560272,0.7846866416618814,0.3964429687074178,1.3517775428867758,0.4462073591078213,5.8,,,,1.1635431051254272,0.6301923990249634,0.6662982106208801
85,7,0.5,uniform,0.4995768232420671,0.1329921872233964,0.5040128966194806,0.1084312540501468,0.5396839200895244,0.4553359548453253,0.4553359548453253,0.4553359548453253,0.7812178655482797,0.3964726597591259,1.339179286269642,0.4472525973507411,5.8,,,,1.1560367345809937,0.6302775144577026,0.6687326431274414
86,7,0.5,uniform,0.5022737420487753,0.1412285320879619,0.4714647924204153,0.1006748627188209,0.5527720846913875,0.4581967995346234,0.4581967995346234,0.4581967995346234,0.7834559429160373,0.3969689873758882,1.346675907159997,0.4461954423433829,5.8,-1.527184394944925e-05,0.0171267073601484,-3.1971806038200157e-06,1.157812237739563,0.629152238368988,0.6682813763618469
87,7,0.5,uniform,0.5000133284018247,0.1379412936763352,0.4908730551555077,0.1036415565200611,0.5540172491846703,0.4610576442239215,0.4610576442239215,0.4610576442239215,0.7845882485787421,0.3970203022899586,1.3494400262312076,0.4462441915247638,5.8,,,,1.163225173950195,0.6296668648719788,0.6671335697174072
88,7,0.5,uniform,0.4767111168867519,0.1284091462962942,0.5706833952298688,0.1175491985313381,0.5378210855750504,0.4639184889132196,0.4639184889132196,0.4639184889132196,0.7866319907284199,0.3970255336386668,1.3531186994506803,0.4468512367213136,5.8,,,,1.162311315536499,0.6296765208244324,0.6700503826141357
89,7,0.5,uniform,0.4964271552858775,0.1386903188555996,0.3974992309501837,0.0893053891551643,0.5506730479881521,0.4667793336025176,0.4667793336025176,0.4667793336025176,0.7893747796658345,0.3970125082018073,1.3572622839540374,0.4479363807944752,5.8,,,,1.1644054651260376,0.6289370059967041,0.6696392297744751
90,7,0.5,uniform,0.4854866199506183,0.1369860760541865,0.4451063417604162,0.0950474507912728,0.5420495763046316,0.4696020496233132,0.4696020496233132,0.4696020496233132,0.7864696468068002,0.3970520773569049,1.3505846142248294,0.4475245140004887,5.8,,,,1.1646219491958618,0.6319452524185181,0.6702311038970947
91,7,0.5,uniform,0.4632052807128028,0.1231761950619638,0.4489271089794149,0.0981026721608104,0.5458466145952783,0.4723782790544862,0.4723782790544862,0.4723782790544862,0.7875985412097914,0.3963663098463325,1.357939978353842,0.446851647576911,5.8,-0.000283028348349,0.3553892374038696,-3.221958832000382e-05,1.1626408100128174,0.6319859623908997,0.6687488555908203
92,7,0.5,uniform,0.5042875802619697,0.1456976695107055,0.4538453023031045,0.1030929792824213,0.533057792148307,0.4751545084856592,0.4751545084856592,0.4751545084856592,0.7889011549116742,0.3965503717223629,1.3571022384551936,0.4480920911616113,5.8,,,,1.164858102798462,0.6311338543891907,0.6685270667076111
93,7,0.5,uniform,0.4792301848316123,0.1340961732513428,0.480328291134053,0.0987905061149178,0.5414536953637465,0.4779307379168322,0.4779307379168322,0.4779307379168322,0.7794597989607066,0.3968715643648497,1.335573642534981,0.4464345325809379,5.8,,,,1.155680537223816,0.6310812830924988,0.6681039333343506
94,7,0.5,uniform,0.4859756056925605,0.1382460318220454,0.4952116669913174,0.1017351754911988,0.5070292340206585,0.4807069673480053,0.4807069673480053,0.4807069673480053,0.7866525047470909,0.3963617739719074,1.3513400619727556,0.4481893753120472,5.8,,,,1.1626930236816406,0.6298584938049316,0.669901430606842
95,7,0.5,uniform,0.4792585076854897,0.136603606295151,0.5105133633715143,0.1038616711598239,0.5523725498555492,0.4834831967791784,0.4834831967791784,0.4834831967791784,0.7860743031231077,0.3968646882923409,1.35111573950172,0.4471989296148958,5.8,,,,1.16026508808136,0.6302167773246765,0.6693722605705261
96,7,0.5,uniform,0.4774695862530864,0.1407523716474412,0.5029527255231934,0.100909213819906,0.5535875138514502,0.4862357932145092,0.4862357932145092,0.4862357932145092,0.787603841988801,0.396851848176473,1.353449251974514,0.4477981274304952,5.8,0.3572894334793091,0.0556518249213695,-0.0408693104982376,1.15865957736969,0.6313475370407104,0.6684137582778931
97,7,0.5,uniform,0.5036728077278074,0.142730219113161,0.5385951242773859,0.1208221627613479,0.5514899299844336,0.4889274362505413,0.4889274362505413,0.4889274362505413,0.7812306327851058,0.3965727027717116,1.3405882718781716,0.4466676501207476,5.8,,,,1.158004879951477,0.6314482092857361,0.668187141418457
98,7,0.5,uniform,0.5073868501987597,0.1476518113262522,0.4730348249174269,0.0954215211081967,0.535795272256482,0.4916190792865733,0.4916190792865733,0.4916190792865733,0.785038267941454,0.3967713581552672,1.3506727489321513,0.4465009196616676,5.8,,,,1.1580562591552734,0.6306148767471313,0.6699617505073547
99,7,0.5,uniform,0.5080420244509531,0.1502894257490205,0.4842501790901474,0.0968368630681092,0.5481680946930344,0.4943107223226053,0.4943107223226053,0.4943107223226053,0.7836935900184265,0.3965555845259579,1.3446176137986663,0.447566359194085,5.8,,,,1.1610431671142578,0.6306958794593811,0.6691237688064575
100,7,0.5,uniform,0.4771688641869175,0.1323144584699143,0.4960440503219364,0.10285720251811,0.5507824382195661,0.4970023653586373,0.4970023653586373,0.4970023653586373,0.7888022846009534,0.3968512475100146,1.3556329280007875,0.4481541610701115,5.8,,,,1.1644952297210691,0.6295401453971863,0.6705260276794434
1,42,1.0,uniform,0.5411231177797549,0.1613004860589698,0.4959700725195349,0.1063973351393155,0.5362794169053852,0.1224340444961499,0.1224340444961499,0.1224340444961499,1.0430772072883672,0.4095085891183286,1.3619879197866116,0.4650762273755136,7.2,-0.0404124818742275,-0.0622990876436233,0.020600575953722,1.0835232734680176,0.8943809866905212,0.8908355236053467
2,42,1.0,uniform,0.4853883229871614,0.1414291246023879,0.5222907359567246,0.1547021540803975,0.5487750877394282,0.1420008377810202,0.1420008377810202,0.1420008377810202,0.9181868150244634,0.3978130425037775,1.3606258508419886,0.449125495930426,5.8,,,,1.1291521787643433,0.8103386163711548,0.8094716668128967
3,42,1.0,uniform,0.4933058101835654,0.1410037567032067,0.4771632120629588,0.1073555697363896,0.5466239975556938,0.1615676310658905,0.1615676310658905,0.1615676310658905,0.8511490980610577,0.3987955582454215,1.356321944159712,0.4488947852209666,5.8,,,,1.1524478197097778,0.746566116809845,0.750304102897644
4,42,1.0,uniform,0.5633165728680389,0.1680504639623211,0.4758518357671498,0.1212847688778361,0.5496880993168329,0.1811344243507607,0.1811344243507607,0.1811344243507607,0.8140196904344851,0.3982285162246904,1.354346155860018,0.4481531887856113,5.8,,,,1.1606566905975342,0.7000536918640137,0.7110251784324646
5,42,1.0,uniform,0.5158195634281982,0.1560651823859892,0.495677886810769,0.1065575114648864,0.5430790245083231,0.200701217635631,0.200701217635631,0.200701217635631,0.8024586077340305,0.3989803521003265,1.3579076171962454,0.4503206610679626,5.8,,,,1.1651002168655396,0.6693899035453796,0.6888352036476135
6,42,1.0,uniform,0.5193249331080834,0.1531150475838938,0.4747820848115588,0.1009376142685239,0.5485564175158599,0.2202680109205013,0.2202680109205013,0.2202680109205013,0.7862102326867882,0.3978386503119656,1.338398589317455,0.4484914370759605,5.8,0.0348642133176326,-0.2096353322267532,-0.0769556313753128,1.158821702003479,0.649218738079071,0.6770926117897034
7,42,1.0,uniform,0.510893469416316,0.1587498919297438,0.5175141116649689,0.1145038505043144,0.5486227864866321,0.2390323540744821,0.2390323540744821,0.2390323540744821,0.7888018042499843,0.3974543655673489,1.351884194596886,0.4483033129742051,5.8,,,,1.162827491760254,0.6388553380966187,0.6715961694717407
8,42,1.0,uniform,0.49232658916201,0.1373083746920327,0.4506206152185644,0.1020430461958085,0.5509025167673698,0.2565769395000697,0.2565769395000697,0.2565769395000697,0.7858331260722797,0.3975920953734993,1.3452571229643175,0.4480215629896222,5.8,,,,1.162943720817566,0.6343899369239807,0.6699491739273071
9,42,1.0,uniform,0.5285677632609268,0.1568092669084984,0.5569134119094682,0.1551408465845933,0.5495375652734471,0.2731485616370893,0.2731485616370893,0.2731485616370893,0.7904841833499842,0.3968598504904576,1.3597957887503778,0.4482630337690161,5.8,,,,1.1631879806518557,0.6318668127059937,0.669981837272644
10,42,1.0,uniform,0.5839764287213731,0.1784685475504574,0.5201757159082079,0.1147071140676796,0.5346385328158904,0.2888802239892294,0.2888802239892294,0.2888802239892294,0.7842231778078205,0.3977215625833736,1.339859800047229,0.4483271994705283,5.7,,,,1.1581339836120603,0.6311953663825989,0.6697956919670105
11,42,1.0,uniform,0.5304449853554185,0.1641289975552676,0.5526562288777408,0.1352232916159603,0.5391659741749159,0.3039078321573196,0.3039078321573196,0.3039078321573196,0.7911397603922016,0.3981430595618668,1.350320734571682,0.4505322589884679,5.7,0.0092969397082924,0.5927685499191284,0.0070173516869544,1.1636512279510498,0.6294282674789429,0.6712266802787781
12,42,1.0,uniform,0.5434797458273772,0.179423562673496,0.4384132133934948,0.0911114531686359,0.5421701545401727,0.3183129594088114,0.3183129594088114,0.3183129594088114,0.7924691840811068,0.3971847255417353,1.35799160196271,0.450273891073127,5.7,,,,1.1628767251968384,0.6313507556915283,0.6706852316856384
13,42,1.0,uniform,0.5367847229858286,0.1803682206941242,0.4729970376946175,0.0965315632808683,0.5448414513020584,0.3321918373360301,0.3321918373360301,0.3321918373360301,0.785819531788472,0.3966800787172984,1.3464595113258695,0.4487338318574897,5.7,,,,1.1597042083740234,0.6301103830337524,0.6689726710319519
14,42,1.0,uniform,0.5376756433452956,0.1822605023118214,0.5365365189558805,0.1259933949121943,0.5463674962771206,0.3455590617660939,0.3455590617660939,0.3455590617660939,0.7908892157816991,0.3970329017748478,1.355912284559558,0.4497201105652938,5.7,,,,1.1626040935516355,0.6297534704208374,0.6708242893218994
15,42,1.0,uniform,0.564374514762871,0.1615778611717314,0.5539181092338135,0.1195638875916228,0.5385239373564216,0.3585244699183368,0.3585244699183368,0.3585244699183368,0.7891301260244378,0.3975751637501487,1.3496824245265475,0.4496106078531023,5.7,,,,1.1620020866394043,0.6309001445770264,0.6701844334602356
16,42,1.0,uniform,0.5525359783546755,0.1723354220726476,0.5215408458589994,0.1148819473340086,0.5450312833612494,0.3710891451881076,0.3710891451881076,0.3710891451881076,0.7902792521699548,0.3976607558248345,1.354470330034281,0.4489518456063416,5.7,-0.014357273466885,-0.314612478017807,-0.012527554295957,1.1610238552093506,0.6313002109527588,0.6701934337615967
17,42,1.0,uniform,0.5698624842141741,0.1935001148125337,0.4653187804626221,0.0976341906962092,0.5405759583748891,0.3832818882917934,0.3832818882917934,0.3832818882917934,0.7912113545503158,0.397157472944676,1.3544786101345412,0.4503452468126622,5.7,,,,1.1634881496429443,0.6305171847343445,0.6699960827827454
18,42,1.0,uniform,0.5321514373015317,0.1769517433309681,0.5014566708285833,0.1096056962960113,0.5448941884127274,0.3951587844507823,0.3951587844507823,0.3951587844507823,0.790401480734088,0.3967970607062094,1.3572924358355427,0.449115121078283,5.7,,,,1.1659873723983765,0.6305441856384277,0.6685382723808289
19,42,1.0,uniform,0.5716522386716916,0.1919533647248202,0.4688489586160722,0.097564368926234,0.5396797522771084,0.4067473965277982,0.4067473965277982,0.4067473965277982,0.7864239870460793,0.3959687611161361,1.3512629556864109,0.4484766073622557,5.7,,,,1.1633615493774414,0.6292593479156494,0.6685189604759216
20,42,1.0,uniform,0.5978687885482372,0.2134604186900303,0.5187296893677399,0.1108168132955169,0.5392888696173216,0.4180445628924866,0.4180445628924866,0.4180445628924866,0.7864799521635714,0.39642954705584,1.3461462035449832,0.4497098239488477,5.7,,,,1.1632139682769775,0.629030704498291,0.671612024307251
21,42,1.0,uniform,0.6083499105331027,0.2198731256011725,0.468865457262651,0.0978908401255988,0.5404772197473592,0.4290631211359902,0.4290631211359902,0.4290631211359902,0.7883506622897486,0.3967207855012219,1.3493605300328615,0.4499835744174807,5.7,0.00436671404168,-0.2611805200576782,0.0016603614203631,1.1609199047088623,0.6287468075752258,0.6708451509475708
22,42,1.0,uniform,0.6209006834138036,0.2561527697060751,0.4754989776161265,0.0961186097194042,0.5369007174293442,0.4398586770351048,0.4398586770351048,0.4398586770351048,0.7883791884480605,0.3965378119305232,1.3493098668656496,0.4502235576835782,5.7,,,,1.163831114768982,0.6302628517150879,0.6711921095848083
23,42,1.0,uniform,0.6340166638343813,0.2728255323842776,0.512475637885576,0.112090177519931,0.5339500763707155,0.450469559777101,0.450469559777101,0.450469559777101,0.7827212456532441,0.3941301862875968,1.3467215104394603,0.4487063932887331,5.7,,,,1.163305640220642,0.6298987865447998,0.669197678565979
24,42,1.0,uniform,0.6409274401804665,0.2733686952646245,0.5246170451243306,0.11410255330991,0.527001814847232,0.4608306642780624,0.4608306642780624,0.4608306642780624,0.7810755133889128,0.3894698146128759,1.3526383026718574,0.4506372447617709,5.7,,,,1.166256546974182,0.6255333423614502,0.6724442839622498
25,42,1.0,uniform,0.6369122591307883,0.2732916016970964,0.5279529650196759,0.1130312173268135,0.5333600302450476,0.4709887633433165,0.4709887633433165,0.4709887633433165,0.7758049899834212,0.3877174440429721,1.3434599242356149,0.4509708421979929,5.7,,,,1.1613060235977173,0.6243361234664917,0.668929934501648
26,42,1.0,uniform,0.6415517925034405,0.2486700337316001,0.5197770873182886,0.1126413658501376,0.5278612934897703,0.4810386578443396,0.4810386578443396,0.4810386578443396,0.7743422512664545,0.3826561663869166,1.360876431111165,0.449758687784578,5.7,0.006572859827429,-0.488505095243454,-0.0035696330014616,1.162969708442688,0.6201034784317017,0.6703985929489136
27,42,1.0,uniform,0.6443774136902679,0.2654928664108976,0.5256186726359834,0.1163823031339143,0.5412210173715878,0.4907934372364775,0.4907934372364775,0.4907934372364775,0.7676471941596036,0.382240713358446,1.34772796063444,0.4486093742358112,5.8,,,,1.161686658859253,0.6220656633377075,0.6686110496520996
28,42,1.0,uniform,0.6545661438601051,0.2732725302444858,0.5294798881498205,0.1126455796106184,0.5464815427376674,0.5005112669623176,0.5005112669623176,0.5005112669623176,0.7711275684521188,0.3834144908397999,1.35359088848772,0.4484162486796816,5.8,,,,1.1609220504760742,0.6210343241691589,0.6670678853988647
29,42,1.0,uniform,0.6591761048412088,0.2813145672572897,0.4790765228516899,0.0992619989408517,0.5471455073595274,0.5099399508112155,0.5099399508112155,0.5099399508112155,0.7767177366013089,0.3874208644097549,1.358473777510714,0.4471442664294264,5.8,,,,1.1641054153442385,0.6222801804542542,0.6681700944900513
30,42,1.0,uniform,0.6646332523632923,0.2712067605215749,0.5092887380238453,0.1094027097607741,0.5481793186116655,0.5193686346601132,0.5193686346601132,0.5193686346601132,0.7668963469011815,0.3813414600348368,1.3531859295857525,0.4471605248326297,5.8,,,,1.165486216545105,0.6170703172683716,0.6693484783172607
31,42,1.0,uniform,0.6723258227789051,0.2965009487357576,0.4686499104283155,0.0958543605121689,0.5440518024620932,0.5284923214015302,0.5284923214015302,0.5284923214015302,0.7648945275092229,0.3808918823061031,1.3464617138346209,0.448180641800035,5.8,-0.0212032906711101,0.2117716670036316,-0.0289768893271684,1.1589860916137695,0.6172542572021484,0.6694708466529846
32,42,1.0,uniform,0.6797668196100777,0.3035483453334334,0.4680501047930165,0.0967722600519997,0.5502276951486285,0.5376110024203633,0.5376110024203633,0.5376110024203633,0.7625244862387794,0.3786730242478275,1.3490138839946564,0.4477805858355942,5.8,,,,1.159625768661499,0.616024374961853,0.6685874462127686
33,42,1.0,uniform,0.6682244236299236,0.2742139394905366,0.5038825040900676,0.1066557709981901,0.5443343194424568,0.5465236117855061,0.5465236117855061,0.5465236117855061,0.7599714693804496,0.3762344375057512,1.349751016718852,0.4481697194440917,5.8,,,,1.1621731519699097,0.6139417886734009,0.6710487604141235
34,42,1.0,uniform,0.67029532406343,0.3037880699754073,0.4979637476835368,0.1062200776197358,0.5504811235786102,0.5553326901943005,0.5553326901943005,0.5553326901943005,0.7615227531397707,0.3761470047146993,1.3547351792389648,0.4479890014146613,5.8,,,,1.1635417938232422,0.6117957830429077,0.6693341135978699
35,42,1.0,uniform,0.6804165791990298,0.2891509084624545,0.5095665539436555,0.1080166356945203,0.5466033449668282,0.5641176437816462,0.5641176437816462,0.5641176437816462,0.7605143663144007,0.3743290958446186,1.359106783783592,0.4478260635288522,5.8,,,,1.1643528938293457,0.6118436455726624,0.668157160282135
36,42,1.0,uniform,0.6810038619044287,0.3024567641711206,0.5120823314397145,0.1104366462156113,0.5466048082813716,0.5726175187233636,0.5726175187233636,0.5726175187233636,0.7554963428901272,0.3730928535414575,1.3485315939224445,0.4483091958745598,5.8,-0.0887293592095375,-0.1602871417999267,-0.0482641905546188,1.16032874584198,0.6111598014831543,0.6693660020828247
37,42,1.0,uniform,0.684839942554588,0.2997571513098042,0.5790615144054474,0.1410550241694766,0.5535898444474465,0.5811173936650812,0.5811173936650812,0.5811173936650812,0.7526653731754253,0.3731385020449692,1.3463451922200131,0.4464711329562175,5.8,,,,1.161976933479309,0.6106418967247009,0.6692429184913635
38,42,1.0,uniform,0.6778758526012042,0.3025132017750953,0.5966554582312812,0.1318204057299178,0.5478850812834591,0.5895621839271007,0.5895621839271007,0.5895621839271007,0.7504885451762436,0.3713019912550022,1.3457915059343697,0.4468991583351485,5.8,,,,1.1639412641525269,0.6093841195106506,0.6675993800163269
39,42,1.0,uniform,0.6779958082176262,0.2853193574674955,0.495107885182193,0.1016232909729795,0.5286937093833428,0.5977532534723363,0.5977532534723363,0.5977532534723363,0.7581517561033824,0.3738890282451846,1.3534763117023951,0.4481011017441229,5.8,,,,1.163351058959961,0.6099815368652344,0.6686593294143677
40,42,1.0,uniform,0.6988789148015234,0.2998762966239617,0.4824842916918138,0.0976679417931772,0.5412037976861774,0.6059443230175718,0.6059443230175718,0.6059443230175718,0.7568033583559844,0.3741914363797575,1.3481871261867373,0.4482716478114565,5.8,,,,1.1650997400283811,0.6114498972892761,0.6701364517211914
41,42,1.0,uniform,0.6845671268297395,0.298966397651882,0.5251982232554279,0.1288479786330165,0.5464982913650531,0.6141353925628074,0.6141353925628074,0.6141353925628074,0.7525979892135187,0.3700995237676337,1.3513988753593644,0.4483513056451056,5.8,0.0006797531968913,-0.2690064609050751,-0.0023342485073953,1.1632120609283447,0.6093252301216125,0.6691159009933472
42,42,1.0,uniform,0.7003358757259813,0.3148385772055116,0.4924531997262289,0.1047279620765994,0.5479686640346276,0.6220442122938817,0.6220442122938817,0.6220442122938817,0.7507364453186635,0.369511939487603,1.3497734470658949,0.4479387260680636,5.8,,,,1.160966396331787,0.6081139445304871,0.6691857576370239
43,42,1.0,uniform,0.6762177161117053,0.2892874097684441,0.4721135617810449,0.0964781782433195,0.5506542961808072,0.6299268734455296,0.6299268734455296,0.6299268734455296,0.7603934661009426,0.3740195671673945,1.3595073420928556,0.4479390538936099,5.8,,,,1.1650793552398682,0.6122332811355591,0.6690589785575867
44,42,1.0,uniform,0.7045726414559945,0.3162010485781758,0.4685589017649294,0.0966064569663422,0.5468945711072211,0.6378095345971776,0.6378095345971776,0.6378095345971776,0.7516464557189608,0.3718158832413661,1.3453605162004196,0.4474407627072397,5.8,,,,1.161921739578247,0.6102589964866638,0.6704840064048767
45,42,1.0,uniform,0.7059887841498645,0.3170578273980978,0.4609508968344952,0.0953203509067721,0.5402332279838964,0.6456225985558007,0.6456225985558007,0.6456225985558007,0.7528746651249681,0.3698191658378168,1.3550485255416305,0.4477641031991967,5.8,,,,1.1624294519424438,0.6102108955383301,0.6674041748046875
46,42,1.0,uniform,0.7026225296640244,0.2946265776494818,0.4700437799570184,0.097113283792247,0.5533658758059427,0.6531972472536928,0.6531972472536928,0.6531972472536928,0.7501092446422993,0.3680231811958629,1.355089501522514,0.4474249148993513,5.8,-0.0001906602119561,-0.1172735467553138,-7.050485874060541e-05,1.1612510681152344,0.6074778437614441,0.6698203682899475
47,42,1.0,uniform,0.7071650156108906,0.3212551066224896,0.4590120397542872,0.0948967683978044,0.5512212161121188,0.6607718959515848,0.6607718959515848,0.6607718959515848,0.7485381095430216,0.3686546873317535,1.3464942561486923,0.4481295461737953,5.8,,,,1.158215045928955,0.6074979305267334,0.6692407727241516
48,42,1.0,uniform,0.7264228901972937,0.33733433418794,0.5502261379010103,0.1259064419830963,0.5435655756348687,0.6683465446494766,0.6683465446494766,0.6683465446494766,0.7513070610152582,0.3664512331699179,1.3659836022614391,0.4468037935063308,5.8,,,,1.164966344833374,0.6072813868522644,0.6665478944778442
49,42,1.0,uniform,0.7236730742958439,0.316338414755881,0.5416798389732094,0.1259638400392021,0.5520374447590415,0.6759106339759428,0.6759106339759428,0.6759106339759428,0.7475981156638616,0.3653994525363872,1.3581366268307882,0.4474003488059648,5.8,,,,1.165218710899353,0.6036233305931091,0.669000506401062
50,42,1.0,uniform,0.7225743141704236,0.3401517983350252,0.4640505135336801,0.0967449893698446,0.5521704412513911,0.6831776651014589,0.6831776651014589,0.6831776651014589,0.7461858993013873,0.3654393286293771,1.353860235630685,0.447455618839597,5.8,,,,1.1641998291015625,0.603241503238678,0.6690094470977783
51,42,1.0,uniform,0.7176278110432474,0.3314880494957565,0.559190225137338,0.1369308657969017,0.5490846665727291,0.690444696226975,0.690444696226975,0.690444696226975,0.7398967599764662,0.3605002130353295,1.3572080577825354,0.4468471566662517,5.8,-0.0586633309721946,-0.1155681163072586,0.0504735894501209,1.1633708477020264,0.6008950471878052,0.6695233583450317
52,42,1.0,uniform,0.7269685216469906,0.3383569229103272,0.4936059761291194,0.1053808380091651,0.5458418060535457,0.6977117273524912,0.6977117273524912,0.6977117273524912,0.7386707329073328,0.3624373686105403,1.3476011958705283,0.4465278164528343,5.8,,,,1.1597381830215454,0.6031073331832886,0.6670227646827698
53,42,1.0,uniform,0.7287970117723109,0.3465989668265096,0.4870682543686819,0.0989708958708263,0.5540992101387886,0.7049787584780074,0.7049787584780074,0.7049787584780074,0.7438070610100526,0.3642119480272568,1.3555694586845464,0.4463083586578286,5.8,,,,1.1618714332580566,0.6024612784385681,0.6682122349739075
