model,seed,round,train_loss,ihm_loss,decomp_loss,pheno_loss,elapsed_s,sigma_decomp,sigma_ihm,sigma_pheno,val_ihm_auroc,val_ihm_auprc,val_decomp_auroc,val_decomp_auprc,val_pheno_macro_auroc
ST-Pheno,123,40,0.42788549008327803,0.9692712631808619,1.3816052964160537,0.42788549008327803,5.5,,,,0.47944135669802174,0.13372623523232668,0.4411440055094835,0.0890504371926816,0.6185705410724638
ST-Pheno,123,41,0.4269497861768481,0.9650859275759568,1.3725310374035065,0.4269497861768481,5.5,,,,0.4927685089850089,0.13753920966809158,0.4660521719137685,0.09014330925051892,0.6192184318917455
ST-Pheno,123,42,0.42806134786147737,0.9672783860473133,1.3929495462684132,0.42806134786147737,5.5,,,,0.4813152466920573,0.13565063216097542,0.4389278647238712,0.08769931992302799,0.6203210604484669
ST-Pheno,123,43,0.4262501688503282,0.9691788679127089,1.3773428623332726,0.4262501688503282,5.5,,,,0.48553535191978964,0.13819904823026785,0.44035526376013734,0.08981616234408163,0.623940351085955
ST-Pheno,123,44,0.42609471382012015,0.9671559375446436,1.3686026878752562,0.42609471382012015,5.5,,,,0.4813764740379393,0.1339383028568826,0.46650615080188745,0.090331162516232,0.6211363976700468
ST-Pheno,123,45,0.4256328790729223,0.970298108575646,1.390259579019255,0.4256328790729223,5.5,,,,0.4771921888901107,0.13482549649029973,0.4497797164574532,0.08991559988865057,0.6203908249516298
ST-Pheno,123,46,0.4260200582216921,0.9602030874860339,1.3951389828623642,0.4260200582216921,5.5,,,,0.483071263632456,0.13573042709857838,0.46270933323114816,0.09074175115536356,0.6205769108200339
ST-Pheno,123,47,0.4247759252656495,0.9756115112762784,1.3622421890367067,0.4247759252656495,5.5,,,,0.49653253296280375,0.1421827305291092,0.4551987235369692,0.08956693263356814,0.6168418367670699
ST-Pheno,123,48,0.42433239421990243,0.9622906397003274,1.3826384838491548,0.42433239421990243,5.5,,,,0.4822911356131565,0.13452745449436362,0.4516174528005654,0.08774709672943604,0.6181207788802491
ST-Pheno,123,49,0.42487244822052367,0.9600275492043474,1.3827351284860003,0.42487244822052367,5.5,,,,0.4938164545784726,0.14014193830659194,0.4323518235262185,0.08636092076631317,0.6179403724444917
ST-Pheno,123,50,0.4237762672672105,0.9719216578912526,1.387563792118339,0.4237762672672105,5.5,,,,0.47738586722912524,0.1351837499122575,0.438522317346677,0.08643491653467145,0.6184639692373601
ST-Pheno,123,51,0.4232374376344889,0.9583204229846272,1.3803447032078906,0.4232374376344889,5.5,,,,0.5016127366207837,0.14363709178717016,0.4640792531115915,0.09362439310150067,0.6159623346548109
ST-Pheno,123,52,0.4218753805327103,0.9523815718280176,1.3721800235681658,0.4218753805327103,5.5,,,,0.492324923111782,0.13949086163842433,0.45959428231419597,0.0913103942434785,0.6186698723201651
ST-Pheno,123,53,0.42133129736221514,0.9522451136310027,1.3647655764000906,0.42133129736221514,5.5,,,,0.4989428911302818,0.1457111940430128,0.4307562447377301,0.08557124078162388,0.6161413943024229
ST-Pheno,123,54,0.41982569132309294,0.9590457873052906,1.3847407053131204,0.41982569132309294,5.5,,,,0.49802947909273565,0.14019691870682482,0.45263504674439126,0.09009528080534084,0.6143462003581789
ST-Pheno,123,55,0.4206226102389623,0.9491508852967008,1.3893445823910975,0.4206226102389623,5.5,,,,0.4883788831465691,0.13735024660678075,0.4349527553272001,0.08515378662804624,0.6145290195882147
ST-Pheno,123,56,0.4201399051466363,0.9510284305659965,1.3690174438026794,0.4201399051466363,5.5,,,,0.4974109579455601,0.1443518018765227,0.47094801223241584,0.09292480738650999,0.6136639572515676
ST-Pheno,123,57,0.4189902609092179,0.9443749342943383,1.3953552943650291,0.4189902609092179,5.5,,,,0.4967728607082047,0.14203151404240688,0.44615533635418225,0.08770238351236112,0.6155702870838372
ST-Pheno,123,58,0.41858821834018656,0.9441618521140652,1.3813452249531142,0.41858821834018656,5.5,,,,0.491677662598172,0.14321669442910098,0.42736231347215614,0.08421287274080208,0.6119749315502545
ST-Pheno,7,1,0.45708837467510105,0.45274221897125244,1.3632520171752662,0.45708837467510105,5.5,,,,0.5041971970370962,0.1421374623625014,0.4099684822628905,0.08441755803939183,0.5675001086889112
ST-Pheno,7,2,0.4431414769466267,0.4330929399317529,1.3769063402992148,0.4431414769466267,5.5,,,,0.49265105244392904,0.13604025403630238,0.4932669555526461,0.1146424639633502,0.5797024965563808
ST-Pheno,7,3,0.4403512217592464,0.4318629807780403,1.3768087162201061,0.4403512217592464,5.5,,,,0.5010062943377617,0.13840299475088141,0.3473885835752248,0.07495740808699014,0.5903306673860917
ST-Pheno,7,4,0.44083552420399597,0.4331244241983089,1.3717436498950142,0.44083552420399597,5.5,,,,0.5045287410324846,0.13906446545833956,0.46030372411708287,0.09789834413749825,0.5968425011131469
ST-Pheno,7,5,0.43964943940462503,0.43879278882622197,1.3582210751600141,0.43964943940462503,5.5,,,,0.4999325249657627,0.13881249537019608,0.41113988616998287,0.08978522120524347,0.6016222875343923
ST-Pheno,7,6,0.43838640735138973,0.44431832575902147,1.3572167866094664,0.43838640735138973,5.5,,,,0.5010033787498626,0.1399007696784527,0.39499888767189195,0.08015592033296341,0.6002552657998254
ST-Pheno,7,7,0.4387804415548733,0.441152669066425,1.3616679321209937,0.4387804415548733,5.5,,,,0.5122133977095141,0.14213842066072768,0.37782592544101945,0.08224940198240291,0.5983107377552275
ST-Pheno,7,8,0.438051041817561,0.4414189892564799,1.3523194204251319,0.438051041817561,5.5,,,,0.5093307143023748,0.1394639558036223,0.3973193424810345,0.08516179802205676,0.604411396217981
ST-Pheno,7,9,0.43802664087328846,0.4494160642790482,1.3492140553924195,0.43802664087328846,5.5,,,,0.512778605249391,0.1384755770461448,0.4391029632633684,0.09055399507549897,0.5997908231929869
ST-Pheno,7,10,0.438206362021542,0.44826125591082344,1.355870411125333,0.438206362021542,5.5,,,,0.5057770291658753,0.13905325095016463,0.4231450465208612,0.0905363947579037,0.6016320329593499
ST-Pheno,7,11,0.4368793554441377,0.4457370979817153,1.3597777988192297,0.4368793554441377,5.5,,,,0.510105011145876,0.14373665818672965,0.3985711107633977,0.08934079806411943,0.606929193101824
ST-Pheno,7,12,0.43749844038850877,0.4464652434186644,1.3610922048706156,0.43749844038850877,5.5,,,,0.5339599348241151,0.14464100330088564,0.40874811463046756,0.08845017849688308,0.6096163270820508
ST-Pheno,7,13,0.4367524727723484,0.4418368455364194,1.3537967621499274,0.4367524727723484,5.5,,,,0.5214362352596206,0.1455853034700984,0.41666640055946375,0.08620584739489223,0.6105541673451337
ST-Pheno,7,14,0.43598228276556755,0.4500231766284293,1.3618561432871756,0.43598228276556755,5.5,,,,0.5178950454998317,0.14603844672930633,0.4031481546529909,0.08304748037144624,0.6122064570602789
ST-Pheno,7,15,0.4350728875424664,0.4554791801881582,1.3500105582470456,0.4350728875424664,5.5,,,,0.5195681764413834,0.14659072845624843,0.4037729743653609,0.08371947559507725,0.6129943249565428
ST-Pheno,7,16,0.4358019495635054,0.45667631227897243,1.371236237115735,0.4358019495635054,5.5,,,,0.5216619850655257,0.1469993646824689,0.42616962098883315,0.08872538252808083,0.6130021819922032
ST-Pheno,7,17,0.43464407194649807,0.4629286757983495,1.3678872502006298,0.43464407194649807,5.5,,,,0.5141231077834534,0.14271575693138142,0.3942101459225458,0.08282685051277004,0.6109259134690475
ST-Pheno,7,18,0.43418204107659353,0.46388713241144036,1.3657989829908812,0.43418204107659353,5.5,,,,0.5135820579718837,0.14233503875754316,0.40571236365997465,0.0844672125605635,0.6149884952581534
ST-Pheno,7,19,0.43466935785056204,0.4656963862446198,1.3657785763386556,0.43466935785056204,5.5,,,,0.5078791680411582,0.14312209527079775,0.38613538895825417,0.0826090171785419,0.6133904209050809
ST-Pheno,7,20,0.43362072500599524,0.4653470391269334,1.366164928700726,0.43362072500599524,5.5,,,,0.4939913898524213,0.13621852832623976,0.4200645895402838,0.08675830340397292,0.6179304414247137
ST-Pheno,7,21,0.4334624964076879,0.4687802873584381,1.3681660354397702,0.4334624964076879,5.5,,,,0.4970510910962943,0.13947737697822565,0.4028192461502271,0.08520502881092636,0.6183725052105778
ST-Pheno,7,22,0.43294312508866256,0.476547137228162,1.3597606982726718,0.43294312508866256,5.5,,,,0.5025344789094701,0.1371305792059955,0.38932122439117334,0.08066195609685249,0.6137273425022667
ST-Pheno,7,23,0.4331560445925034,0.4768510063923082,1.3664953924682983,0.4331560445925034,5.5,,,,0.5082365358150818,0.14170377490599537,0.39691432731824616,0.08221284657155645,0.618053348783391
ST-Pheno,7,24,0.43281085834753047,0.4805269786624409,1.3839773939166007,0.43281085834753047,5.5,,,,0.5076434219338845,0.1404019319400644,0.4085341644393494,0.08564823557295057,0.618487459469383
ST-Pheno,7,25,0.4322532334702504,0.4875794616588859,1.3823728452082804,0.4322532334702504,5.5,,,,0.4844403404073826,0.13467100728773893,0.42604295396026065,0.08923882570855227,0.6178998815861925
ST-Pheno,7,26,0.431550899447312,0.4904698212854727,1.3722712090442275,0.431550899447312,5.5,,,,0.4893722655950632,0.13661933564247528,0.3902589861741342,0.08251822667720193,0.6184222596295608
ST-Pheno,7,27,0.4315616791685596,0.4949423298565061,1.3740038457916293,0.4315616791685596,5.5,,,,0.48499388559566287,0.13565953497824562,0.42031473031099414,0.09026221263948876,0.6176257707147355
ST-Pheno,7,28,0.43144074121416914,0.4969407347352224,1.3874453202085204,0.43144074121416914,5.5,,,,0.490158641302718,0.1370662643369711,0.42815584515115424,0.08905955364338622,0.6175492011333279
ST-Pheno,7,29,0.43201520128021076,0.4998079842875618,1.3843787601420974,0.43201520128021076,5.5,,,,0.4888687019136253,0.13562362857210924,0.45712853297227907,0.09889315916553573,0.6178267497920725
ST-Pheno,7,30,0.43110522419604674,0.49942411410756504,1.3788021787285285,0.43110522419604674,5.5,,,,0.48615012445395206,0.13330643764390196,0.4409545371810306,0.09116188726935687,0.6190599023488146
ST-Pheno,7,31,0.43001018327917073,0.5003891703083005,1.3720071956059818,0.43001018327917073,5.5,,,,0.49210125586866194,0.13635382069423094,0.4424181267968889,0.09235058967794746,0.6214380728079302
ST-Pheno,7,32,0.4315503937188194,0.49894654959049806,1.3722662936131507,0.4315503937188194,5.5,,,,0.4858302428101603,0.13361284291217507,0.48207980874343115,0.1015558883175969,0.617694161186432
ST-Pheno,7,33,0.4299600608484193,0.4984445677313742,1.3751539280841445,0.4299600608484193,5.5,,,,0.48161388619544104,0.132281391113765,0.442892329832427,0.09179920362110952,0.620768014298328
ST-Pheno,7,34,0.4294765881836154,0.5062338789217337,1.3752395781367106,0.4294765881836154,5.5,,,,0.48527503157165186,0.13548369026408785,0.44989680362672185,0.09913438165016311,0.6179202638299036
ST-Pheno,7,35,0.4293262802357236,0.5082439086582984,1.3668030716446289,0.4293262802357236,5.5,,,,0.4803543522230108,0.13313301129902783,0.43132571415190035,0.09015807715887443,0.6211493035524969
ST-Pheno,7,36,0.4292186425762926,0.5085950908962816,1.3617239815699482,0.4292186425762926,5.5,,,,0.4813035843404607,0.1328389477301579,0.4734345179361577,0.0978495455496281,0.621246431034508
ST-Pheno,7,37,0.428464779557099,0.5155856293101498,1.3710640260225821,0.428464779557099,5.5,,,,0.48866919239881246,0.13474358964885919,0.43205697674542376,0.09161475526830545,0.6193176387836753
ST-Pheno,7,38,0.42901185324098345,0.5134541621374772,1.3798046640433599,0.42901185324098345,5.5,,,,0.47916312630993196,0.1303123306058449,0.42630001351824587,0.09079871144063299,0.6177190028905682
ST-Pheno,7,39,0.42889988747746666,0.5174693899904276,1.3659027648284445,0.42889988747746666,5.5,,,,0.4788811473088291,0.13399658792254016,0.45507418536601985,0.09609346157050536,0.6213611968078334
ST-Pheno,7,40,0.4278184158572984,0.5137561429535978,1.3711090767227405,0.4278184158572984,5.5,,,,0.4776982516468906,0.13211960811727994,0.418620691857439,0.09109470520623396,0.6195987670981691
ST-Pheno,7,41,0.42806002107249597,0.5180095447202957,1.3736578319791102,0.42806002107249597,5.5,,,,0.4772963170293658,0.13252425677232926,0.4456699568161231,0.09788674924199864,0.6198753038945521
ST-Pheno,7,42,0.4271285703088519,0.5120818791951675,1.3855707366914207,0.4271285703088519,5.5,,,,0.4814306206703519,0.13434216676000402,0.48483242165005624,0.10089229524751188,0.6172826836571281
ST-Pheno,7,43,0.42643839107850756,0.518023303762794,1.380268734094878,0.42643839107850756,5.5,,,,0.49008325252989726,0.13566856938277347,0.460251034890912,0.09936393997319269,0.6212939692114605
ST-Pheno,7,44,0.42617166966330017,0.5205603567273336,1.3814773642860645,0.42617166966330017,5.5,,,,0.46903937209899,0.12972116593948466,0.4810222987191728,0.10216694728833314,0.6200705917754906
ST-Pheno,7,45,0.4255761476843638,0.5226086047539024,1.3632202929284374,0.4255761476843638,5.5,,,,0.4815709854020679,0.13208622245699875,0.450790391614004,0.09576542282248149,0.6195883666454812
ST-Pheno,7,46,0.42507142362115685,0.5257737264362485,1.3731557919468942,0.42507142362115685,5.5,,,,0.47355478472965007,0.1305436992231896,0.4594340857780602,0.1066740497956225,0.6202822644850412
VFL-MTL,1,1,1.032798246004696,0.3921467112011264,1.3629416789550448,0.4626542383146078,5.3,1.078794240951538,0.8921380639076233,0.8914749026298523,0.6208257111535398,0.2765620220917902,0.5076500498684898,0.10492597860814216,0.5412406804225932
VFL-MTL,1,2,0.9042246617604551,0.3826786610887561,1.3545991541516833,0.44855297900183233,4.9,1.1244648694992065,0.8078373670578003,0.8100308179855347,0.6864001985931871,0.30928743755365246,0.5616272349013435,0.12872751666966759,0.5500991690842209
VFL-MTL,1,3,0.8300899959547551,0.37672114879803886,1.3576807551508907,0.4469732692928814,4.9,1.1503604650497437,0.740818977355957,0.7504841089248657,0.6921055875992549,0.30358904878727133,0.6097601735444733,0.13904562386160357,0.5552369928749104
VFL-MTL,1,4,0.7794345213856759,0.36868775066590204,1.3519825539734687,0.4458069409605718,4.9,1.1581511497497559,0.6898111701011658,0.710378110408783,0.7184258491024986,0.3209694344103321,0.6699280765452047,0.23222611707236143,0.5673403092136727
VFL-MTL,1,5,0.7610176300638107,0.36845282136613106,1.3593216723229686,0.4448171808469764,4.9,1.1617000102996826,0.6553817987442017,0.6864648461341858,0.7067260113757909,0.3245561639766459,0.692648309527383,0.27810983283114793,0.5768422285717876
VFL-MTL,1,6,0.744265988143771,0.36613091800410674,1.3451934449016787,0.4442437984797632,4.9,1.1577068567276,0.6319825649261475,0.6741058230400085,0.6184736647440446,0.27203368308752846,0.4650936537689827,0.10453137129728504,0.5808198636982976
VFL-MTL,1,7,0.7251746192509431,0.36886789392696195,1.2971799823915073,0.4427899999389482,4.9,1.1433571577072144,0.6189582347869873,0.6679604053497314,0.7294367750598945,0.3397131016041634,0.7482221377775367,0.2989143980281245,0.5884934380822147
VFL-MTL,1,8,0.6975234650628536,0.35956150716308943,1.2636246053933056,0.4416188375137779,4.9,1.128097414970398,0.6079753637313843,0.6649067401885986,0.7324689864750042,0.3440331018438192,0.6710553066566185,0.18126790490914696,0.5893427420923468
VFL-MTL,1,9,0.6930044087780615,0.3587487233908416,1.2572199504448336,0.44125139752329695,4.9,1.1226215362548828,0.6026690006256104,0.6641337871551514,0.7252366624348991,0.3443773017283765,0.7059504763851145,0.1922381970921037,0.589595600226303
VFL-MTL,1,10,0.6848253110610762,0.3561305899547177,1.2495915478493969,0.4399825659901815,4.9,1.1194254159927368,0.5990778803825378,0.6638891100883484,0.7420250340707273,0.356027547238359,0.693466855283452,0.18794357572282197,0.5936676301438089
VFL-MTL,1,11,0.6757553420212592,0.35641357439313914,1.2253385344967571,0.440313748527302,4.9,1.1086546182632446,0.5980656147003174,0.6639364957809448,0.7236589128689053,0.3270151645234886,0.6715066244727086,0.17363905920037503,0.5944168959147345
VFL-MTL,1,12,0.6736585655326927,0.3527791614615761,1.2330159734950836,0.44024439474901256,4.9,1.1118513345718384,0.5956295132637024,0.663684606552124,0.7455716384937573,0.35744497682909193,0.6849822932267201,0.19222565193066898,0.5927371611841433
VFL-MTL,1,13,0.66719990942676,0.351499795653414,1.2234302410392262,0.4395919470807871,4.9,1.1086145639419556,0.5944885611534119,0.6624920964241028,0.756622549656627,0.3707615474057477,0.6748122081469252,0.19163228626491374,0.5976907855004452
VFL-MTL,1,14,0.6645537346731627,0.34814222853256627,1.2299719312305535,0.4391552000326881,4.9,1.107648491859436,0.5906884074211121,0.662757396697998,0.7492611067238455,0.37809652216369505,0.6726168237231378,0.17890170245469808,0.5957869744990815
VFL-MTL,1,15,0.6665805882762093,0.3467240153311642,1.2380821335263648,0.4398352292947894,4.9,1.114535927772522,0.5881860852241516,0.6634178757667542,0.7145597795482339,0.35090006773788723,0.693852710727633,0.1936918425516967,0.5973079057457589
VFL-MTL,1,16,0.661808065972474,0.3494414022786128,1.223596523162059,0.43735968611125864,4.9,1.1104644536972046,0.5913636684417725,0.6609356999397278,0.7598488559233083,0.382621215862484,0.6887493067907364,0.19866593338528366,0.6024299977308213
VFL-MTL,1,17,0.660785799854187,0.3468901008757962,1.2281735732045236,0.43803265677789416,4.9,1.1084115505218506,0.5892334580421448,0.6615159511566162,0.7496284707991376,0.38260940678787336,0.6843106386466425,0.1876976994651816,0.5982234563449021
VFL-MTL,1,18,0.650204852418608,0.34323519975857963,1.217970730956465,0.4370230222893594,4.9,1.1060715913772583,0.5884094834327698,0.661212682723999,0.7819565094248461,0.41370586506381135,0.6926908866798444,0.18489568783973515,0.5993733934219333
VFL-MTL,1,19,0.649026982258501,0.3403501332977453,1.2240573961661894,0.43752436580616316,4.9,1.1094236373901367,0.5855734944343567,0.6615737676620483,0.7656075585366747,0.39819225475353515,0.6909393690704663,0.1852870886644719,0.598534367664294
VFL-MTL,1,20,0.6493000313964994,0.34273082362772594,1.2157167188465334,0.4377360945185199,4.9,1.10353684425354,0.586251437664032,0.6616368889808655,0.7697189539870247,0.40589408814464334,0.6887141806399558,0.1973154351060967,0.599942586588448
VFL-MTL,1,21,0.6488509797633475,0.3397060054228295,1.2268866659772448,0.43721542347987147,4.9,1.1049425601959229,0.583859384059906,0.6603242754936218,0.765249357737637,0.4238233652822213,0.6944152613545284,0.19602454780458922,0.6018105982383509
VFL-MTL,1,22,0.644146574376452,0.33767992772129424,1.2228637181515256,0.43717650190711543,4.9,1.1034616231918335,0.5817397832870483,0.6605807542800903,0.778936793386447,0.41736299191893955,0.696167311178312,0.20464134141427875,0.6028017548541676
VFL-MTL,1,23,0.6351246723181295,0.33573968272542326,1.2078336935376497,0.43720007007819595,4.9,1.1018372774124146,0.5794898271560669,0.6592048406600952,0.7763327568799545,0.42010207421472745,0.6980822186102604,0.20165355680966868,0.6055989132048185
VFL-MTL,1,24,0.63318555193697,0.33690463572610413,1.1986756983282265,0.43730681900374235,4.9,1.096177101135254,0.5800922513008118,0.6610482335090637,0.7570428108266608,0.4024172737308531,0.6981524709118216,0.20252850714592321,0.6027331921421333
VFL-MTL,1,25,0.6354871039567556,0.33620316265191574,1.2095475756445306,0.4363172941853386,4.9,1.0960992574691772,0.5795661211013794,0.6614705324172974,0.780961044413567,0.4217627301679199,0.6910953078913559,0.1943765206187017,0.6054832548662736
VFL-MTL,1,26,0.6321131015708873,0.3361875504645718,1.200564638756248,0.43661754932986596,4.9,1.0954638719558716,0.5789995193481445,0.6601353883743286,0.7806861461259333,0.4162872518565781,0.695750055084191,0.20831563515553939,0.6064528142089909
VFL-MTL,1,27,0.6388812667678017,0.33665334410542486,1.2163416402308702,0.43623513529914953,4.9,1.1017482280731201,0.5793365836143494,0.6608931422233582,0.7737037296200406,0.41376949151488057,0.6854107258233624,0.19461208821458542,0.6031634319909017
VFL-MTL,1,28,0.6348825867519629,0.33354001781825937,1.217547145472864,0.43633403046682934,4.9,1.1055760383605957,0.5778331756591797,0.6610412001609802,0.7814129605379343,0.42529977507409544,0.7029216442018966,0.2105747150850994,0.6053342724145643
VFL-MTL,1,29,0.6266579069685208,0.3346559962330947,1.1927458891181446,0.43669710695483277,4.9,1.0928741693496704,0.5775129795074463,0.6601588726043701,0.7874111578715874,0.42970034777914173,0.7049233025819851,0.21330820633030353,0.6068584812720897
VFL-MTL,1,30,0.630262250202712,0.33420120843373013,1.2048729257292101,0.4360616691247865,4.9,1.0951324701309204,0.5786275267601013,0.6593028903007507,0.7835492534428928,0.42905445795557645,0.6994053036229964,0.216014017388107,0.605875720868567
VFL-MTL,1,31,0.6297093684496318,0.3347596622450383,1.20005172308876,0.43658021183513657,4.9,1.0923957824707031,0.5788648128509521,0.6606875658035278,0.7716153356591393,0.4194557550525422,0.701791753018454,0.20906202545003286,0.6079824537616738
VFL-MTL,1,32,0.6264890713462663,0.3304954562905574,1.2107082774545428,0.43549410172424985,4.9,1.099280595779419,0.5763992071151733,0.6579420566558838,0.7875919243213345,0.438164011969249,0.7070904796422668,0.21475685329392566,0.6116646779008241
VFL-MTL,1,33,0.6263742357102023,0.33264890872755426,1.202595642560434,0.43549476726606945,4.9,1.0956674814224243,0.575387179851532,0.6602112054824829,0.7831727260913461,0.4346485187324276,0.7000450253387279,0.2166012372112976,0.6101725650067078
VFL-MTL,1,34,0.6203116748530791,0.3316541282891186,1.193472008517736,0.43484259315453244,4.9,1.094133973121643,0.5767149925231934,0.6603381633758545,0.7847204867532347,0.42140781713082714,0.6993669841857811,0.2119939797406083,0.6132011935408791
VFL-MTL,1,35,0.6241491101194157,0.3314843633940126,1.2034545918218955,0.43478609836257703,4.9,1.0964635610580444,0.5747771263122559,0.6591281294822693,0.7888506252686507,0.436503436125333,0.7036608900115063,0.20499506881077678,0.6109777844521469
VFL-MTL,1,36,0.6193180256014829,0.3307079985802871,1.194226189732031,0.4349475042268178,4.9,1.0924922227859497,0.5751141309738159,0.6561258435249329,0.7888314656910277,0.4387679271430303,0.7013116956244525,0.21611873706033616,0.6138346952743317
VFL-MTL,1,37,0.6185990311693417,0.3307691928991584,1.192404818066343,0.4348970099828129,4.9,1.092731237411499,0.5742490887641907,0.6589785814285278,0.7913043007420588,0.4413342072309919,0.6966452397146905,0.2102110392661165,0.612653247588418
VFL-MTL,1,38,0.6102921818281365,0.32875613373700185,1.1847842072815875,0.43310973165337174,4.9,1.088902235031128,0.5740169882774353,0.6595051288604736,0.7880142680541532,0.43048754888781504,0.7055864417315701,0.2140526525232994,0.6150052751259213
VFL-MTL,1,39,0.6297616866217951,0.3390916802607249,1.1910113117059766,0.4342198111604915,4.9,1.0902096033096313,0.580396294593811,0.6599985957145691,0.7884336961990731,0.4324207023155205,0.7023351439267418,0.21329071264331037,0.6158076137511511
VFL-MTL,1,40,0.6101688305363384,0.32890052384164137,1.1823842856040687,0.43362661896834725,4.9,1.0886269807815552,0.576020359992981,0.6599571108818054,0.7898577526315264,0.4344024739163467,0.7047732181195587,0.21429804335258446,0.6135079487919978
VFL-MTL,1,41,0.6143484977134971,0.32978508462031336,1.1901870976368933,0.43330625675651185,4.9,1.0904510021209717,0.5756087303161621,0.6563665866851807,0.789505383008287,0.43217077851720653,0.6938660160877771,0.20697718360515166,0.6137377234021116
VFL-MTL,1,42,0.6129797792070297,0.33044339983223825,1.181650615935763,0.4343860663441071,4.9,1.0844460725784302,0.575299084186554,0.6589797139167786,0.7849445705089118,0.4314143619640748,0.7001589192215618,0.20796580647789414,0.614929073596763
VFL-MTL,1,43,0.616351942828649,0.33040216168201647,1.1909877639670559,0.43394776879439706,4.9,1.0906813144683838,0.5749112367630005,0.6588448286056519,0.7909415183048938,0.43479888885016904,0.698464348553601,0.2103159729016554,0.6138560953086247
VFL-MTL,1,44,0.6114792527069691,0.3301272725759635,1.1806191973811153,0.4338808252301279,4.9,1.0891002416610718,0.5743550062179565,0.6586394906044006,0.7913530327112303,0.433181625524775,0.6958282906018387,0.21473017120305246,0.6172017222196984
VFL-MTL,1,45,0.6102728587310907,0.32948358747376105,1.1815936747596774,0.4333212534413067,4.9,1.0849305391311646,0.5733411312103271,0.6574886441230774,0.7890272265928273,0.43948933871383383,0.7073895841383075,0.21655704950729213,0.6140740131066206
VFL-MTL,1,46,0.6150572901209369,0.3299597685904482,1.1917717873269293,0.4330977138994042,4.9,1.0918024778366089,0.5749024152755737,0.6557134389877319,0.7948075878591588,0.423676174505059,0.6733289265980535,0.1848605329135703,0.6173094824033227
VFL-MTL,1,47,0.6056457090325751,0.32789152148118705,1.1770242554131554,0.4330765683057527,4.9,1.0851647853851318,0.573703408241272,0.6587841510772705,0.7882241903828917,0.4367278916401108,0.7001205997843467,0.20890307471850555,0.6154870467030097
VFL-MTL,1,48,0.6110122028136358,0.3272474793367511,1.1924045882370795,0.4329583424928407,4.8,1.088243842124939,0.5717886090278625,0.6588069796562195,0.7876519021295454,0.43351067471873606,0.7041851212011867,0.19847969734268522,0.6171612376405239
VFL-MTL,1,49,0.6038074456968683,0.3266194982039356,1.178154902426957,0.43275325696541234,4.8,1.0851397514343262,0.5714913606643677,0.6565036177635193,0.7791900330211154,0.4309777821580504,0.7113870465400209,0.20667373401954192,0.6151839654756965
VFL-MTL,1,50,0.6013867158816891,0.324801331849598,1.1796839632842218,0.4325250806246262,4.9,1.0871483087539673,0.5691792368888855,0.6574789881706238,0.7884965895951831,0.43096417910756857,0.7081474574521193,0.21183736403393147,0.6153064430328319
VFL-MTL,1,51,0.6027785729633148,0.32648933890344795,1.1775311827659607,0.43227599151269835,4.9,1.0833570957183838,0.5697526931762695,0.6579909920692444,0.7914013481678446,0.4389390572876337,0.6954120989365292,0.20395321025110705,0.6151537266193808
VFL-MTL,1,52,0.5999951102327572,0.32578391949422497,1.172998500182639,0.43243043755860305,4.8,1.0835834741592407,0.5709413886070251,0.6584450602531433,0.7889305956795986,0.43954169400466414,0.6912496500690283,0.20395766513135874,0.6159047574456569
VFL-MTL,1,53,0.6004697532112422,0.32414612304175267,1.1807218087292135,0.43221189986149816,4.8,1.0835254192352295,0.5690720677375793,0.6578832268714905,0.7921814761871441,0.4386138567900547,0.700051411911597,0.21096150122877746,0.6134928850065122
VFL-MTL,1,54,0.6035607104478444,0.32652541695723886,1.1829592757349972,0.430910540850402,4.8,1.0857676267623901,0.5706880688667297,0.6547032594680786,0.8029412450726564,0.4508632062773839,0.7062197768744325,0.206911607566238,0.6161769474920264
VFL-MTL,1,55,0.5962426294145626,0.326628657667918,1.1644735364934764,0.4312481440310916,4.9,1.0810458660125732,0.5711030960083008,0.6545862555503845,0.7908982009989637,0.4412509839980237,0.6957883745214062,0.19768898900959447,0.6157388134390239
VFL-MTL,1,56,0.5991301640672976,0.32469787116784715,1.1775714950270006,0.43147890367362174,4.9,1.0839283466339111,0.5696243047714233,0.65879887342453,0.7925917410558092,0.43366679657537494,0.7028402153978143,0.20127549824855795,0.6201334622970878
VFL-MTL,1,57,0.5936988693657921,0.32167252045791744,1.173831490189748,0.4321844726150213,4.9,1.083227276802063,0.5680714249610901,0.6579190492630005,0.793922915188047,0.439591014372946,0.6898626993276002,0.20601998398886062,0.6178628724538694
VFL-MTL,1,58,0.589313926524991,0.3225327814119872,1.1636435675829258,0.4310229449292978,4.9,1.080335021018982,0.5675539374351501,0.6562804579734802,0.7803121178497289,0.43422475191681337,0.7022302976888057,0.2190775229202606,0.619833310000808
VFL-MTL,1,59,0.590206077135286,0.32311496014938607,1.1619814199651692,0.4316553634847616,4.9,1.0782294273376465,0.5692821741104126,0.6562325358390808,0.794003718624109,0.4362212309341918,0.6966154357079676,0.19617018359762503,0.6159058402724166
VFL-MTL,1,60,0.6050946245287183,0.3224607857684381,1.199352075179071,0.43165675690600963,4.9,1.0917638540267944,0.5676829218864441,0.6576237678527832,0.7884566043897092,0.43652628712304004,0.6685251593716037,0.17357801985264748,0.6156522050771612
