n_sites,seed,convergence_round,round,train_loss,ihm_loss,decomp_loss,pheno_loss,elapsed_s,sigma_decomp,sigma_ihm,sigma_pheno,val_ihm_auroc,val_ihm_auprc,val_decomp_auroc,val_decomp_auprc,val_pheno_macro_auroc
2,42,51,20,-1.700015839010347,0.33602458674574526,1.2057442982644493,9.155781809945765e-10,4.2,1.1013952493667603,0.5780631899833679,0.09967446327209473,0.7773848675989884,0.41392572111645853,0.6819465422562272,0.1891944053457515,nan
2,42,51,21,-1.8092993909094532,0.33857606318840294,1.2090690096913468,3.0024140663657496e-09,4.2,1.1029630899429321,0.5801467299461365,0.08889161795377731,0.7844131004861534,0.4353505028160944,0.6945312840949854,0.20155741502632687,nan
2,42,51,22,-1.9261347159548097,0.3349354906764093,1.2164876179924178,1.3529990210172465e-08,4.2,1.1064858436584473,0.5800942778587341,0.07927526533603668,0.7633267357744302,0.43804381261245395,0.684788567183021,0.21252908855285482,nan
2,42,51,23,-2.030744988324861,0.33600743550921114,1.2368630870981507,7.957363046792864e-09,4.2,1.112284541130066,0.5795332193374634,0.07069921493530273,0.7765243526561838,0.42170464388356965,0.6939538314647284,0.19967397769866782,nan
2,42,51,24,-2.1538373226682173,0.33306112774855184,1.2264818838069533,6.982910387717775e-09,4.2,1.1110821962356567,0.5783105492591858,0.06305092573165894,0.7796923471648823,0.433284111773941,0.6855538914985135,0.184957366473717,nan
2,42,51,25,-2.278951084249405,0.33405606774003227,1.1969127548313558,1.4950283123179306e-07,4.2,1.0988891124725342,0.5787315368652344,0.056230220943689346,0.7843064732715561,0.4360343025551833,0.6771598058907619,0.17843498118144524,nan
2,42,51,26,-2.389384646603114,0.33271779529913026,1.211753293676668,4.550918014151802e-08,4.2,1.0988695621490479,0.5754562616348267,0.050147201865911484,0.7851170067075183,0.4285394735921913,0.6947686517199574,0.2102504006444733,nan
2,42,51,27,-2.5079857116182818,0.33339209555278176,1.1994288467423884,2.4083471909963843e-10,4.2,1.0980699062347412,0.575774073600769,0.04472224414348602,0.7782728723705563,0.4337427017149672,0.6953956002899504,0.1947290986562381,nan
2,42,51,28,-2.6222695773345412,0.334253785977197,1.1968273736503967,7.426984084079318e-08,4.2,1.097285270690918,0.5777732133865356,0.039884258061647415,0.7826337588425615,0.4463066283422725,0.695540362608319,0.2043689812398335,nan
2,42,51,29,-2.7364940757834755,0.3309841041481651,1.2093506398159344,3.6849348362534256e-10,4.2,1.0987374782562256,0.5750188827514648,0.03556955233216286,0.782378853157665,0.4251539636087758,0.6925674129377064,0.18886020908373594,nan
2,42,51,30,-2.847996124534107,0.3337675696442221,1.206385516964192,8.410420249920082e-11,4.2,1.0967590808868408,0.5760796666145325,0.03172161057591438,0.7881775409765053,0.44565139168687234,0.6725188962724767,0.18532731291475857,nan
2,42,51,31,-2.973386645837642,0.33190383804417073,1.1870080490299708,2.3528145227586455e-10,4.2,1.0932027101516724,0.5759649872779846,0.028289947658777237,0.7802633858805575,0.4263521865750002,0.6909154194222067,0.20432502522308169,nan
2,42,51,32,-3.087278939751038,0.3310501146654895,1.1915708798508458,3.2864192693407675e-10,4.2,1.0932482481002808,0.5750493407249451,0.025229524821043015,0.790340074172556,0.43571247914726463,0.699143986349765,0.21923359025727485,nan
2,42,51,33,-3.19729974592617,0.33131327860740595,1.2012718653054217,1.3535358687877393e-10,4.2,1.0915195941925049,0.5750843286514282,0.02250017784535885,0.7819998267307763,0.4438441492154179,0.6906700685811482,0.20811065920047045,nan
2,42,51,34,-3.31496301280359,0.33053836258998603,1.1964809324543548,1.3690764220434792e-09,4.2,1.094768762588501,0.5745514035224915,0.020066093653440475,0.7918036992979264,0.43285949869374574,0.6975500042044938,0.2110845123069091,nan
2,42,51,35,-3.432859394748138,0.32769381062953234,1.198635536510351,3.547527618613426e-10,4.2,1.093901515007019,0.5735906362533569,0.017895128577947617,0.7848346111938582,0.4410366771501446,0.6952742554054355,0.20649676440318876,nan
