embed_dim,epsilon_level,task_config,seed,round,val_ihm_auroc,val_decomp_auroc,val_pheno_macro_auroc,train_loss
64,inf,all_tasks,42,32,0.7862849213942713,0.6937108449229299,0.6072958611547719,0.6078272446205741
64,inf,all_tasks,42,33,0.7941269027937115,0.6988371745880104,0.6065067233390345,0.6115050389055621
64,inf,all_tasks,42,34,0.7935111163509891,0.6896621410593229,0.6051201893177833,0.6102507161466699
64,inf,all_tasks,42,35,0.7846316390892889,0.6951335176645662,0.6062736082340345,0.6156853102801139
64,inf,all_tasks,42,36,0.7855185892232838,0.6877061095699142,0.6065700804547088,0.6205534919312126
64,inf,all_tasks,42,37,0.7899832676585151,0.6970614172071062,0.6052184819287441,0.6000616607958811
64,inf,all_tasks,42,38,0.7787721454126632,0.6976022395326194,0.6076180844498777,0.6010360461578035
64,inf,all_tasks,42,39,0.7750103160099941,0.7067881813672355,0.6073586537770226,0.6056660659480513
64,inf,all_tasks,42,40,0.7932635321111319,0.6998034208447392,0.6066039100095412,0.5975288100409926
64,inf,all_tasks,42,41,0.7936643827851868,0.7028807113593356,0.6065445910449951,0.5989057076604742
64,inf,all_tasks,42,42,0.7908439176351625,0.6996840036008892,0.6025779171163763,0.594909446804147
64,inf,all_tasks,42,43,0.7967351528810009,0.6914838281494001,0.6083571972557604,0.6055337912157962
64,inf,all_tasks,42,44,0.792949744026917,0.7024133765684994,0.6067664421449593,0.5915824765698952
64,inf,all_tasks,42,45,0.7907768068888275,0.6945077253770829,0.6088277939870643,0.590489838729825
64,inf,all_tasks,42,46,0.7886682597911405,0.7016934283772115,0.6096092395825566,0.5976098697436484
64,inf,all_tasks,42,47,0.7968467018242333,0.7077079237934266,0.6092034167705089,0.5918388351013786
64,inf,all_tasks,42,48,0.7857199214622888,0.6994405761422718,0.6106845486768148,0.5996141245490626
64,inf,all_tasks,42,49,0.7883980030018456,0.703137917730705,0.6109844033491258,0.5829574141586036
64,inf,all_tasks,42,50,0.795984238043631,0.6890156804027118,0.609683893826779,0.5957589787349367
64,inf,all_tasks,42,51,0.7886392389278605,0.7040002480204295,0.6089592174839925,0.5974990892828557
64,inf,all_tasks,42,52,0.7977971350966531,0.7057157226580442,0.6115354808395755,0.5765751427725742
64,inf,all_tasks,42,53,0.7970507547691708,0.7043274971982878,0.6113899502180974,0.5765670428150579
64,inf,all_tasks,42,54,0.8001278731788275,0.7017336168727378,0.6102385777278692,0.5810118667912065
64,inf,all_tasks,42,55,0.7949594388090564,0.7064643769175654,0.6127394328615796,0.5775830620213559
64,inf,all_tasks,42,56,0.7899946039332338,0.7119569960133012,0.6125328635139805,0.589281952171995
64,inf,all_tasks,42,57,0.781448413148265,0.707523056714005,0.6148361034946445,0.5764548799447846
64,inf,all_tasks,42,58,0.7904920396678925,0.7104258143337436,0.6130641529060519,0.5759374645718357
64,inf,all_tasks,42,59,0.7955861080755088,0.6961255993827047,0.6142866425346282,0.5764136047739732
64,inf,all_tasks,42,60,0.7982179376142129,0.7020723484778895,0.6160016768487973,0.5654445233052237
64,inf,all_tasks,42,61,0.794263844992314,0.7089388399992651,0.6164138785572715,0.5687453370345267
64,inf,all_tasks,42,62,0.7934603298402492,0.6940426870717055,0.6167964825271994,0.5644549863380298
64,inf,all_tasks,42,63,0.7851122971373639,0.7027337362899818,0.614210499011315,0.5621342580569418
64,inf,all_tasks,42,64,0.7774607651531984,0.7068524829600779,0.6170794504910038,0.5667537879525569
64,inf,all_tasks,42,65,0.7952378577161487,0.7087149326670463,0.6158618604213043,0.5647061221432268
64,inf,all_tasks,42,66,0.788426116963148,0.6957914607484705,0.6135136044521866,0.5509025846657
64,inf,all_tasks,42,67,0.7860754270374688,0.7043079770718892,0.6176215568369681,0.5575684246264005
64,inf,all_tasks,42,68,0.7938140216114742,0.7135823335966637,0.6182581683613197,0.5536943067584121
64,inf,all_tasks,42,69,0.7798903555509203,0.6991512189744815,0.6175759747553439,0.5482726217361918
64,inf,all_tasks,42,70,0.7754429082532615,0.7030230934577723,0.6166369723195102,0.5457554422972495
64,inf,all_tasks,42,71,0.7857271766781087,0.6913632626628208,0.6167226710767353,0.5419887921266389
